weather_id,port_id,weather_date,condition,wind_speed_kmh,visibility_km
2397,P008,2024-03-15,Clear,24.1,7
2398,P008,2024-03-18,Clear,20.5,9
2399,P008,2024-03-21,Cloudy,21.9,12
2400,P008,2024-03-24,Cloudy,28.9,12
2401,P008,2024-03-27,Storm,58.5,1
2402,P008,2024-03-30,Clear,29.6,17
2403,P008,2024-04-02,Rain,21.6,6
2404,P008,2024-04-05,Cloudy,6.6,11
2405,P008,2024-04-08,Clear,23.1,19
2406,P008,2024-04-11,Cloudy,28.6,5
2407,P008,2024-04-14,Rain,28.4,10
2408,P008,2024-04-17,Clear,6.8,6
2409,P008,2024-04-20,Fog,18.0,2
2410,P008,2024-04-23,Thunderstorm,46.2,5
2411,P008,2024-04-26,Fog,16.1,2
2412,P008,2024-04-29,Cloudy,12.8,10
2413,P008,2024-05-02,Cloudy,19.2,12
2414,P008,2024-05-05,Cloudy,16.3,11
2415,P008,2024-05-08,Cloudy,6.9,13
2416,P008,2024-05-11,Clear,25.2,9
2417,P008,2024-05-14,Rain,23.6,14
2418,P008,2024-05-17,Rain,20.7,14
2419,P008,2024-05-20,Cloudy,9.8,12
2420,P008,2024-05-23,Thunderstorm,77.8,2
2421,P008,2024-05-26,Clear,26.8,18
2422,P008,2024-05-29,Clear,14.3,13
2423,P008,2024-06-01,Clear,31.2,17
2424,P008,2024-06-04,Clear,34.5,17
2425,P008,2024-06-07,Clear,33.4,16
2426,P008,2024-06-10,Rain,31.0,6
2427,P008,2024-06-13,Clear,28.7,16
2428,P008,2024-06-16,Clear,25.5,14
2429,P008,2024-06-19,Clear,31.0,5
2430,P008,2024-06-22,Rain,19.1,14
2431,P008,2024-06-25,Cloudy,13.4,14
2432,P008,2024-06-28,Cloudy,33.8,5
2433,P009,2022-01-01,Rain,26.9,16
2434,P009,2022-01-04,Clear,25.9,10
2435,P009,2022-01-07,Thunderstorm,53.8,2
2436,P009,2022-01-10,Cloudy,30.0,6
2437,P009,2022-01-13,Rain,15.2,14
2438,P009,2022-01-16,Rain,6.7,14
2439,P009,2022-01-19,Clear,32.5,11
2440,P009,2022-01-22,Storm,81.2,2
2441,P009,2022-01-25,Rain,12.7,15
2442,P009,2022-01-28,Thunderstorm,46.1,2
2443,P009,2022-01-31,Rain,29.2,7
2444,P009,2022-02-03,Clear,23.0,19
2445,P009,2022-02-06,Rain,28.6,6
2446,P009,2022-02-09,Cloudy,11.0,7
2447,P009,2022-02-12,Cloudy,10.9,11
2448,P009,2022-02-15,Clear,24.3,12
2449,P009,2022-02-18,Clear,17.2,6
2450,P009,2022-02-21,Rain,33.7,20
2451,P009,2022-02-24,Rain,14.8,17
2452,P009,2022-02-27,Clear,33.8,18
2453,P009,2022-03-02,Rain,26.6,5
2454,P009,2022-03-05,Clear,10.5,5
2455,P009,2022-03-08,Storm,41.5,1
2456,P009,2022-03-11,Clear,17.5,9
2457,P009,2022-03-14,Thunderstorm,66.2,1
2458,P009,2022-03-17,Clear,16.3,20
2459,P009,2022-03-20,Cloudy,19.9,14
2460,P009,2022-03-23,Rain,22.9,18
2461,P009,2022-03-26,Fog,18.2,3
2462,P009,2022-03-29,Clear,16.0,16
2463,P009,2022-04-01,Clear,6.7,14
2464,P009,2022-04-04,Cloudy,29.3,14
2465,P009,2022-04-07,Clear,13.8,12
2466,P009,2022-04-10,Clear,19.3,5
2467,P009,2022-04-13,Cloudy,27.7,18
2468,P009,2022-04-16,Clear,29.4,10
2469,P009,2022-04-19,Fog,14.1,3
2470,P009,2022-04-22,Clear,12.2,13
2471,P009,2022-04-25,Clear,17.5,7
2472,P009,2022-04-28,Clear,6.1,14
2473,P009,2022-05-01,Clear,21.1,6
2474,P009,2022-05-04,Rain,23.9,15
2475,P009,2022-05-07,Clear,33.1,18
2476,P009,2022-05-10,Cloudy,28.7,6
2477,P009,2022-05-13,Cloudy,7.9,9
2478,P009,2022-05-16,Cloudy,30.4,6
2479,P009,2022-05-19,Fog,18.1,1
2480,P009,2022-05-22,Cloudy,11.1,17
2481,P009,2022-05-25,Clear,23.2,5
2482,P009,2022-05-28,Clear,25.5,7
2483,P009,2022-05-31,Clear,27.4,8
2484,P009,2022-06-03,Fog,16.5,2
2485,P009,2022-06-06,Thunderstorm,57.8,4
2486,P009,2022-06-09,Cloudy,10.5,8
2487,P009,2022-06-12,Cloudy,30.4,18
2488,P009,2022-06-15,Rain,24.3,9
2489,P009,2022-06-18,Cloudy,34.5,13
2490,P009,2022-06-21,Clear,33.9,8
2491,P009,2022-06-24,Clear,31.9,5
2492,P009,2022-06-27,Rain,34.6,11
2493,P009,2022-06-30,Clear,12.1,9
2494,P009,2022-07-03,Cloudy,11.4,16
2495,P009,2022-07-06,Cloudy,8.7,8
2496,P009,2022-07-09,Rain,18.5,5
2497,P009,2022-07-12,Cloudy,6.4,16
2498,P009,2022-07-15,Storm,69.0,1
2499,P009,2022-07-18,Rain,13.6,10
2500,P009,2022-07-21,Fog,15.7,2
2501,P009,2022-07-24,Storm,69.1,2
2502,P009,2022-07-27,Cloudy,22.9,18
2503,P009,2022-07-30,Rain,22.2,17
2504,P009,2022-08-02,Thunderstorm,72.8,5
2505,P009,2022-08-05,Cloudy,27.8,19
2506,P009,2022-08-08,Clear,20.7,9
2507,P009,2022-08-11,Cloudy,16.0,17
2508,P009,2022-08-14,Cloudy,22.1,9
2509,P009,2022-08-17,Clear,8.1,5
2510,P009,2022-08-20,Rain,31.6,11
2511,P009,2022-08-23,Fog,18.4,1
2512,P009,2022-08-26,Clear,28.4,12
2513,P009,2022-08-29,Clear,9.2,18
2514,P009,2022-09-01,Cloudy,21.8,6
2515,P009,2022-09-04,Cloudy,26.0,20
2516,P009,2022-09-07,Clear,24.2,19
2517,P009,2022-09-10,Rain,34.2,5
2518,P009,2022-09-13,Cloudy,10.2,11
2519,P009,2022-09-16,Clear,33.3,12
2520,P009,2022-09-19,Cloudy,11.6,16
2521,P009,2022-09-22,Rain,32.0,9
2522,P009,2022-09-25,Rain,21.8,5
2523,P009,2022-09-28,Thunderstorm,89.0,1
2524,P009,2022-10-01,Thunderstorm,88.0,1
2525,P009,2022-10-04,Storm,85.1,5
2526,P009,2022-10-07,Cloudy,15.2,9
2527,P009,2022-10-10,Cloudy,27.9,9
2528,P009,2022-10-13,Cloudy,13.0,17
2529,P009,2022-10-16,Cloudy,15.3,7
2530,P009,2022-10-19,Fog,8.2,3
2531,P009,2022-10-22,Cloudy,17.8,9
2532,P009,2022-10-25,Rain,29.2,15
2533,P009,2022-10-28,Cloudy,34.4,8
2534,P009,2022-10-31,Clear,10.8,13
2535,P009,2022-11-03,Clear,9.5,14
2536,P009,2022-11-06,Thunderstorm,53.6,1
2537,P009,2022-11-09,Thunderstorm,81.6,2
2538,P009,2022-11-12,Cloudy,11.7,5
2539,P009,2022-11-15,Rain,20.4,17
2540,P009,2022-11-18,Fog,10.8,1
2541,P009,2022-11-21,Clear,34.4,17
2542,P009,2022-11-24,Cloudy,7.3,11
2543,P009,2022-11-27,Rain,15.0,5
2544,P009,2022-11-30,Clear,7.0,6
2545,P009,2022-12-03,Cloudy,13.4,14
2546,P009,2022-12-06,Cloudy,7.2,15
2547,P009,2022-12-09,Clear,17.2,10
2548,P009,2022-12-12,Thunderstorm,66.1,5
2549,P009,2022-12-15,Fog,14.6,3
2550,P009,2022-12-18,Clear,26.9,12
2551,P009,2022-12-21,Cloudy,13.1,20
2552,P009,2022-12-24,Cloudy,23.0,17
2553,P009,2022-12-27,Clear,26.4,19
2554,P009,2022-12-30,Thunderstorm,76.3,4
2555,P009,2023-01-02,Rain,22.9,16
2556,P009,2023-01-05,Clear,29.0,20
2557,P009,2023-01-08,Rain,29.8,17
2558,P009,2023-01-11,Fog,19.7,3
2559,P009,2023-01-14,Rain,23.1,13
2560,P009,2023-01-17,Clear,33.1,13
2561,P009,2023-01-20,Clear,10.9,11
2562,P009,2023-01-23,Cloudy,7.7,9
2563,P009,2023-01-26,Fog,9.7,3
2564,P009,2023-01-29,Fog,8.0,2
2565,P009,2023-02-01,Clear,21.3,7
2566,P009,2023-02-04,Cloudy,11.1,10
2567,P009,2023-02-07,Rain,7.4,10
2568,P009,2023-02-10,Clear,8.4,18
2569,P009,2023-02-13,Clear,20.4,15
2570,P009,2023-02-16,Clear,19.9,16
2571,P009,2023-02-19,Clear,10.7,19
2572,P009,2023-02-22,Clear,25.0,14
2573,P009,2023-02-25,Clear,22.8,10
2574,P009,2023-02-28,Thunderstorm,56.2,2
2575,P009,2023-03-03,Thunderstorm,54.7,1
2576,P009,2023-03-06,Storm,44.7,3
2577,P009,2023-03-09,Clear,6.6,19
2578,P009,2023-03-12,Clear,12.5,8
2579,P009,2023-03-15,Clear,21.0,9
2580,P009,2023-03-18,Fog,16.1,2
2581,P009,2023-03-21,Rain,10.1,10
2582,P009,2023-03-24,Clear,30.0,7
2583,P009,2023-03-27,Thunderstorm,84.7,5
2584,P009,2023-03-30,Cloudy,10.5,11
2585,P009,2023-04-02,Clear,32.9,18
2586,P009,2023-04-05,Clear,21.4,20
2587,P009,2023-04-08,Rain,25.6,19
2588,P009,2023-04-11,Clear,17.8,12
2589,P009,2023-04-14,Thunderstorm,67.0,1
2590,P009,2023-04-17,Thunderstorm,48.9,3
2591,P009,2023-04-20,Cloudy,15.2,19
2592,P009,2023-04-23,Fog,5.3,3
2593,P009,2023-04-26,Cloudy,26.6,18
2594,P009,2023-04-29,Cloudy,32.8,8
2595,P009,2023-05-02,Cloudy,26.0,17
2596,P009,2023-05-05,Thunderstorm,64.8,4
2597,P009,2023-05-08,Cloudy,29.2,5
2598,P009,2023-05-11,Clear,5.1,9
2599,P009,2023-05-14,Clear,30.2,10
2600,P009,2023-05-17,Clear,15.5,10
2601,P009,2023-05-20,Clear,16.8,16
2602,P009,2023-05-23,Clear,15.1,19
2603,P009,2023-05-26,Fog,15.3,2
2604,P009,2023-05-29,Cloudy,27.0,10
2605,P009,2023-06-01,Clear,22.1,15
2606,P009,2023-06-04,Cloudy,34.1,6
2607,P009,2023-06-07,Cloudy,21.0,13
2608,P009,2023-06-10,Clear,23.7,14
2609,P009,2023-06-13,Rain,31.0,10
2610,P009,2023-06-16,Clear,32.6,15
2611,P009,2023-06-19,Rain,33.5,12
2612,P009,2023-06-22,Rain,21.3,13
2613,P009,2023-06-25,Cloudy,13.8,9
2614,P009,2023-06-28,Clear,23.2,7
2615,P009,2023-07-01,Cloudy,13.5,19
2616,P009,2023-07-04,Cloudy,20.2,6
2617,P009,2023-07-07,Rain,18.2,16
2618,P009,2023-07-10,Fog,8.5,3
2619,P009,2023-07-13,Cloudy,16.7,11
2620,P009,2023-07-16,Cloudy,34.2,10
2621,P009,2023-07-19,Clear,23.5,13
2622,P009,2023-07-22,Clear,7.3,7
2623,P009,2023-07-25,Rain,24.9,19
2624,P009,2023-07-28,Cloudy,21.0,17
2625,P009,2023-07-31,Cloudy,30.7,18
2626,P009,2023-08-03,Cloudy,26.6,9
2627,P009,2023-08-06,Thunderstorm,46.5,5
2628,P009,2023-08-09,Cloudy,19.8,6
2629,P009,2023-08-12,Rain,21.0,5
2630,P009,2023-08-15,Clear,10.6,12
2631,P009,2023-08-18,Clear,25.9,5
2632,P009,2023-08-21,Rain,31.0,17
2633,P009,2023-08-24,Clear,23.6,19
2634,P009,2023-08-27,Cloudy,5.9,8
2635,P009,2023-08-30,Clear,32.0,10
2636,P009,2023-09-02,Rain,15.3,16
2637,P009,2023-09-05,Clear,10.5,17
2638,P009,2023-09-08,Cloudy,16.8,9
2639,P009,2023-09-11,Clear,29.5,14
2640,P009,2023-09-14,Clear,12.4,9
2641,P009,2023-09-17,Rain,27.2,13
2642,P009,2023-09-20,Rain,29.9,12
2643,P009,2023-09-23,Thunderstorm,49.7,5
2644,P009,2023-09-26,Fog,10.1,1
2645,P009,2023-09-29,Clear,25.5,15
2646,P009,2023-10-02,Clear,27.8,20
2647,P009,2023-10-05,Clear,33.4,17
2648,P009,2023-10-08,Clear,22.3,17
2649,P009,2023-10-11,Fog,8.3,3
2650,P009,2023-10-14,Clear,20.9,16
2651,P009,2023-10-17,Clear,30.8,8
2652,P009,2023-10-20,Cloudy,16.7,16
2653,P009,2023-10-23,Clear,24.4,13
2654,P009,2023-10-26,Fog,19.2,3
2655,P009,2023-10-29,Clear,23.3,20
2656,P009,2023-11-01,Rain,13.6,13
2657,P009,2023-11-04,Clear,10.8,8
2658,P009,2023-11-07,Thunderstorm,84.7,5
2659,P009,2023-11-10,Clear,30.0,20
2660,P009,2023-11-13,Cloudy,9.9,11
2661,P009,2023-11-16,Cloudy,26.1,12
2662,P009,2023-11-19,Clear,6.1,16
2663,P009,2023-11-22,Clear,14.2,15
2664,P009,2023-11-25,Clear,8.2,15
2665,P009,2023-11-28,Clear,11.5,10
2666,P009,2023-12-01,Clear,31.6,18
2667,P009,2023-12-04,Cloudy,30.4,8
2668,P009,2023-12-07,Clear,17.8,15
2669,P009,2023-12-10,Clear,33.8,13
2670,P009,2023-12-13,Fog,7.2,3
2671,P009,2023-12-16,Rain,13.5,7
2672,P009,2023-12-19,Clear,15.6,19
2673,P009,2023-12-22,Clear,20.9,8
2674,P009,2023-12-25,Rain,20.7,6
2675,P009,2023-12-28,Cloudy,30.0,20
2676,P009,2023-12-31,Clear,15.8,12
2677,P009,2024-01-03,Thunderstorm,66.3,3
2678,P009,2024-01-06,Cloudy,31.7,15
2679,P009,2024-01-09,Cloudy,32.4,18
2680,P009,2024-01-12,Cloudy,33.7,18
2681,P009,2024-01-15,Rain,18.5,19
2682,P009,2024-01-18,Clear,30.9,9
2683,P009,2024-01-21,Cloudy,15.1,15
2684,P009,2024-01-24,Storm,84.7,3
2685,P009,2024-01-27,Cloudy,15.2,18
2686,P009,2024-01-30,Storm,79.8,3
2687,P009,2024-02-02,Rain,30.2,14
2688,P009,2024-02-05,Clear,8.9,8
2689,P009,2024-02-08,Storm,80.6,4
2690,P009,2024-02-11,Storm,41.3,1
2691,P009,2024-02-14,Thunderstorm,42.1,3
2692,P009,2024-02-17,Clear,11.9,12
2693,P009,2024-02-20,Clear,12.1,8
2694,P009,2024-02-23,Rain,31.1,7
2695,P009,2024-02-26,Clear,14.7,20
2696,P009,2024-02-29,Clear,11.1,18
2697,P009,2024-03-03,Cloudy,10.5,8
2698,P009,2024-03-06,Clear,13.5,17
2699,P009,2024-03-09,Clear,23.6,20
2700,P009,2024-03-12,Clear,33.9,12
2701,P009,2024-03-15,Cloudy,32.0,19
2702,P009,2024-03-18,Rain,13.8,18
2703,P009,2024-03-21,Clear,5.2,16
2704,P009,2024-03-24,Thunderstorm,89.2,2
2705,P009,2024-03-27,Fog,9.3,1
2706,P009,2024-03-30,Cloudy,29.2,10
2707,P009,2024-04-02,Rain,29.2,8
2708,P009,2024-04-05,Rain,10.7,7
2709,P009,2024-04-08,Clear,23.2,5
2710,P009,2024-04-11,Cloudy,23.7,6
2711,P009,2024-04-14,Clear,5.2,7
2712,P009,2024-04-17,Cloudy,17.5,20
2713,P009,2024-04-20,Clear,26.5,19
2714,P009,2024-04-23,Clear,21.0,20
2715,P009,2024-04-26,Cloudy,26.2,19
2716,P009,2024-04-29,Clear,10.4,16
2717,P009,2024-05-02,Cloudy,14.6,16
2718,P009,2024-05-05,Cloudy,13.0,9
2719,P009,2024-05-08,Clear,30.9,6
2720,P009,2024-05-11,Clear,23.6,19
2721,P009,2024-05-14,Clear,24.7,12
2722,P009,2024-05-17,Rain,16.8,10
2723,P009,2024-05-20,Rain,33.8,20
2724,P009,2024-05-23,Clear,18.7,11
2725,P009,2024-05-26,Clear,28.6,11
2726,P009,2024-05-29,Fog,14.8,1
2727,P009,2024-06-01,Fog,18.9,2
2728,P009,2024-06-04,Clear,9.7,11
2729,P009,2024-06-07,Rain,31.4,8
2730,P009,2024-06-10,Rain,29.0,7
2731,P009,2024-06-13,Cloudy,12.1,9
2732,P009,2024-06-16,Clear,10.0,16
2733,P009,2024-06-19,Rain,12.3,11
2734,P009,2024-06-22,Clear,33.2,13
2735,P009,2024-06-25,Cloudy,19.7,19
2736,P009,2024-06-28,Rain,31.5,12
2737,P010,2022-01-01,Clear,16.8,12
2738,P010,2022-01-04,Fog,13.6,2
2739,P010,2022-01-07,Thunderstorm,68.9,4
2740,P010,2022-01-10,Cloudy,26.8,10
2741,P010,2022-01-13,Thunderstorm,70.2,5
2742,P010,2022-01-16,Cloudy,10.6,10
2743,P010,2022-01-19,Cloudy,9.9,15
2744,P010,2022-01-22,Clear,32.0,19
2745,P010,2022-01-25,Rain,32.3,8
2746,P010,2022-01-28,Clear,26.2,15
2747,P010,2022-01-31,Clear,33.5,12
2748,P010,2022-02-03,Clear,5.8,8
2749,P010,2022-02-06,Clear,15.9,6
2750,P010,2022-02-09,Cloudy,10.2,6
2751,P010,2022-02-12,Clear,21.6,19
2752,P010,2022-02-15,Cloudy,20.2,19
2753,P010,2022-02-18,Clear,11.3,16
2754,P010,2022-02-21,Rain,15.7,12
2755,P010,2022-02-24,Cloudy,16.8,6
2756,P010,2022-02-27,Rain,32.7,6
2757,P010,2022-03-02,Clear,13.3,14
2758,P010,2022-03-05,Clear,16.6,7
2759,P010,2022-03-08,Rain,30.7,15
2760,P010,2022-03-11,Clear,7.0,10
2761,P010,2022-03-14,Fog,18.1,3
2762,P010,2022-03-17,Thunderstorm,83.4,1
2763,P010,2022-03-20,Rain,24.3,10
2764,P010,2022-03-23,Rain,26.9,16
2765,P010,2022-03-26,Rain,7.8,11
2766,P010,2022-03-29,Cloudy,24.6,11
2767,P010,2022-04-01,Clear,29.7,5
2768,P010,2022-04-04,Cloudy,34.8,7
2769,P010,2022-04-07,Clear,22.8,7
2770,P010,2022-04-10,Cloudy,8.5,17
2771,P010,2022-04-13,Clear,9.5,9
2772,P010,2022-04-16,Clear,9.7,19
2773,P010,2022-04-19,Cloudy,27.6,9
2774,P010,2022-04-22,Clear,23.2,7
2775,P010,2022-04-25,Clear,16.5,8
2776,P010,2022-04-28,Clear,10.4,8
2777,P010,2022-05-01,Cloudy,6.0,9
2778,P010,2022-05-04,Rain,24.9,19
2779,P010,2022-05-07,Fog,8.0,3
2780,P010,2022-05-10,Rain,11.4,14
2781,P010,2022-05-13,Cloudy,17.9,15
2782,P010,2022-05-16,Clear,5.4,10
2783,P010,2022-05-19,Cloudy,31.3,14
2784,P010,2022-05-22,Rain,8.1,14
2785,P010,2022-05-25,Clear,7.7,5
2786,P010,2022-05-28,Rain,25.5,9
2787,P010,2022-05-31,Fog,17.9,3
2788,P010,2022-06-03,Rain,34.5,9
2789,P010,2022-06-06,Cloudy,16.3,5
2790,P010,2022-06-09,Thunderstorm,69.6,3
2791,P010,2022-06-12,Storm,57.5,4
2792,P010,2022-06-15,Thunderstorm,43.3,1
2793,P010,2022-06-18,Rain,11.4,16
2794,P010,2022-06-21,Clear,25.8,20
2795,P010,2022-06-24,Rain,28.3,12
2796,P010,2022-06-27,Storm,45.9,3
2797,P010,2022-06-30,Clear,33.1,15
2798,P010,2022-07-03,Cloudy,16.6,9
2799,P010,2022-07-06,Clear,5.8,7
2800,P010,2022-07-09,Thunderstorm,78.9,1
2801,P010,2022-07-12,Clear,19.5,6
2802,P010,2022-07-15,Cloudy,15.9,10
2803,P010,2022-07-18,Cloudy,21.7,13
2804,P010,2022-07-21,Clear,23.0,6
2805,P010,2022-07-24,Cloudy,26.6,7
2806,P010,2022-07-27,Cloudy,30.9,5
2807,P010,2022-07-30,Cloudy,8.9,14
2808,P010,2022-08-02,Cloudy,33.4,8
2809,P010,2022-08-05,Clear,12.8,10
2810,P010,2022-08-08,Rain,25.5,5
2811,P010,2022-08-11,Clear,26.3,14
2812,P010,2022-08-14,Clear,6.8,5
2813,P010,2022-08-17,Cloudy,32.2,17
2814,P010,2022-08-20,Fog,13.5,3
2815,P010,2022-08-23,Cloudy,17.7,14
2816,P010,2022-08-26,Cloudy,16.1,16
2817,P010,2022-08-29,Clear,17.8,10
2818,P010,2022-09-01,Fog,8.8,1
2819,P010,2022-09-04,Clear,29.3,19
2820,P010,2022-09-07,Cloudy,8.3,6
2821,P010,2022-09-10,Rain,28.9,8
2822,P010,2022-09-13,Clear,5.8,18
2823,P010,2022-09-16,Cloudy,8.0,17
2824,P010,2022-09-19,Clear,33.3,20
2825,P010,2022-09-22,Clear,20.5,5
2826,P010,2022-09-25,Cloudy,29.4,16
2827,P010,2022-09-28,Cloudy,9.4,5
2828,P010,2022-10-01,Thunderstorm,45.4,3
2829,P010,2022-10-04,Rain,18.9,11
2830,P010,2022-10-07,Cloudy,17.3,8
2831,P010,2022-10-10,Clear,18.9,12
2832,P010,2022-10-13,Clear,34.1,14
2833,P010,2022-10-16,Clear,20.9,13
2834,P010,2022-10-19,Cloudy,11.0,17
2835,P010,2022-10-22,Clear,26.1,5
2836,P010,2022-10-25,Clear,18.1,16
2837,P010,2022-10-28,Cloudy,20.8,16
2838,P010,2022-10-31,Cloudy,26.1,13
2839,P010,2022-11-03,Cloudy,11.1,5
2840,P010,2022-11-06,Clear,35.0,11
2841,P010,2022-11-09,Cloudy,9.7,19
2842,P010,2022-11-12,Fog,17.6,2
2843,P010,2022-11-15,Cloudy,9.5,16
2844,P010,2022-11-18,Cloudy,20.7,9
2845,P010,2022-11-21,Rain,19.3,6
2846,P010,2022-11-24,Clear,13.0,18
2847,P010,2022-11-27,Cloudy,14.3,15
2848,P010,2022-11-30,Cloudy,5.7,7
2849,P010,2022-12-03,Rain,6.5,20
2850,P010,2022-12-06,Rain,8.7,13
2851,P010,2022-12-09,Clear,27.5,13
2852,P010,2022-12-12,Cloudy,21.3,7
2853,P010,2022-12-15,Rain,21.9,13
2854,P010,2022-12-18,Cloudy,14.5,7
2855,P010,2022-12-21,Clear,10.2,13
2856,P010,2022-12-24,Cloudy,20.1,14
2857,P010,2022-12-27,Cloudy,22.9,20
2858,P010,2022-12-30,Fog,10.9,3
2859,P010,2023-01-02,Cloudy,19.8,12
2860,P010,2023-01-05,Cloudy,11.0,19
2861,P010,2023-01-08,Rain,29.4,17
2862,P010,2023-01-11,Cloudy,27.5,8
2863,P010,2023-01-14,Cloudy,16.5,8
2864,P010,2023-01-17,Clear,19.5,6
2865,P010,2023-01-20,Cloudy,22.1,12
2866,P010,2023-01-23,Clear,10.2,15
2867,P010,2023-01-26,Cloudy,11.3,14
2868,P010,2023-01-29,Cloudy,32.4,19
2869,P010,2023-02-01,Rain,7.0,13
2870,P010,2023-02-04,Clear,17.9,9
2871,P010,2023-02-07,Clear,19.0,19
2872,P010,2023-02-10,Rain,21.2,10
2873,P010,2023-02-13,Clear,17.3,10
2874,P010,2023-02-16,Rain,24.8,13
2875,P010,2023-02-19,Clear,32.9,7
2876,P010,2023-02-22,Clear,25.5,19
2877,P010,2023-02-25,Fog,18.5,1
2878,P010,2023-02-28,Storm,88.1,5
2879,P010,2023-03-03,Cloudy,22.6,14
2880,P010,2023-03-06,Fog,12.6,1
2881,P010,2023-03-09,Storm,86.4,3
2882,P010,2023-03-12,Clear,9.1,8
2883,P010,2023-03-15,Cloudy,31.4,16
2884,P010,2023-03-18,Cloudy,27.1,12
2885,P010,2023-03-21,Cloudy,18.2,16
2886,P010,2023-03-24,Cloudy,5.3,10
2887,P010,2023-03-27,Clear,5.8,6
2888,P010,2023-03-30,Cloudy,14.6,7
2889,P010,2023-04-02,Rain,10.4,11
2890,P010,2023-04-05,Clear,7.6,17
2891,P010,2023-04-08,Clear,24.4,7
2892,P010,2023-04-11,Fog,12.7,2
2893,P010,2023-04-14,Rain,22.7,10
2894,P010,2023-04-17,Cloudy,17.7,9
2895,P010,2023-04-20,Cloudy,27.6,20
2896,P010,2023-04-23,Rain,6.5,6
2897,P010,2023-04-26,Cloudy,11.9,8
2898,P010,2023-04-29,Clear,28.7,18
2899,P010,2023-05-02,Clear,17.8,20
2900,P010,2023-05-05,Thunderstorm,72.1,2
2901,P010,2023-05-08,Cloudy,25.2,12
2902,P010,2023-05-11,Clear,16.3,8
2903,P010,2023-05-14,Rain,18.8,17
2904,P010,2023-05-17,Clear,24.2,18
2905,P010,2023-05-20,Rain,13.5,17
2906,P010,2023-05-23,Clear,12.5,13
2907,P010,2023-05-26,Fog,11.4,2
2908,P010,2023-05-29,Cloudy,14.4,7
2909,P010,2023-06-01,Cloudy,9.6,15
2910,P010,2023-06-04,Clear,9.3,16
2911,P010,2023-06-07,Cloudy,12.3,18
2912,P010,2023-06-10,Clear,21.4,5
2913,P010,2023-06-13,Cloudy,22.2,12
2914,P010,2023-06-16,Clear,17.0,12
2915,P010,2023-06-19,Cloudy,31.4,9
2916,P010,2023-06-22,Storm,59.8,2
2917,P010,2023-06-25,Storm,77.6,4
2918,P010,2023-06-28,Cloudy,7.0,5
2919,P010,2023-07-01,Cloudy,6.9,14
2920,P010,2023-07-04,Clear,35.0,8
2921,P010,2023-07-07,Cloudy,27.7,12
2922,P010,2023-07-10,Clear,27.7,10
2923,P010,2023-07-13,Storm,83.7,4
2924,P010,2023-07-16,Clear,11.4,18
2925,P010,2023-07-19,Thunderstorm,57.1,2
2926,P010,2023-07-22,Clear,12.6,8
2927,P010,2023-07-25,Cloudy,28.4,5
2928,P010,2023-07-28,Fog,10.4,2
2929,P010,2023-07-31,Rain,19.9,13
2930,P010,2023-08-03,Clear,7.9,15
2931,P010,2023-08-06,Rain,31.2,14
2932,P010,2023-08-09,Clear,28.6,18
2933,P010,2023-08-12,Cloudy,6.9,20
2934,P010,2023-08-15,Thunderstorm,86.6,1
2935,P010,2023-08-18,Rain,8.8,13
2936,P010,2023-08-21,Cloudy,22.2,6
2937,P010,2023-08-24,Cloudy,33.7,5
2938,P010,2023-08-27,Thunderstorm,63.1,5
2939,P010,2023-08-30,Clear,13.1,19
2940,P010,2023-09-02,Clear,20.5,8
2941,P010,2023-09-05,Rain,30.2,10
2942,P010,2023-09-08,Fog,14.4,2
2943,P010,2023-09-11,Cloudy,23.5,12
2944,P010,2023-09-14,Rain,22.5,19
2945,P010,2023-09-17,Clear,20.2,14
2946,P010,2023-09-20,Rain,31.0,15
2947,P010,2023-09-23,Clear,12.8,15
2948,P010,2023-09-26,Rain,6.5,8
2949,P010,2023-09-29,Cloudy,26.7,10
2950,P010,2023-10-02,Clear,25.6,20
2951,P010,2023-10-05,Storm,52.3,4
2952,P010,2023-10-08,Thunderstorm,42.2,1
2953,P010,2023-10-11,Clear,7.4,6
2954,P010,2023-10-14,Clear,22.9,17
2955,P010,2023-10-17,Clear,14.4,18
2956,P010,2023-10-20,Storm,72.4,1
2957,P010,2023-10-23,Cloudy,12.8,16
2958,P010,2023-10-26,Cloudy,16.4,5
2959,P010,2023-10-29,Clear,22.8,14
2960,P010,2023-11-01,Rain,14.0,13
2961,P010,2023-11-04,Clear,13.8,17
2962,P010,2023-11-07,Storm,74.1,3
2963,P010,2023-11-10,Rain,27.2,18
2964,P010,2023-11-13,Cloudy,17.3,15
2965,P010,2023-11-16,Rain,12.9,5
2966,P010,2023-11-19,Rain,32.9,15
2967,P010,2023-11-22,Cloudy,15.9,19
2968,P010,2023-11-25,Clear,31.8,19
2969,P010,2023-11-28,Rain,14.3,15
2970,P010,2023-12-01,Storm,49.6,5
2971,P010,2023-12-04,Rain,5.9,9
2972,P010,2023-12-07,Clear,28.5,13
2973,P010,2023-12-10,Rain,31.3,9
2974,P010,2023-12-13,Thunderstorm,49.2,4
2975,P010,2023-12-16,Clear,13.7,8
2976,P010,2023-12-19,Clear,15.0,16
2977,P010,2023-12-22,Clear,6.6,18
2978,P010,2023-12-25,Clear,10.6,10
2979,P010,2023-12-28,Clear,10.4,19
2980,P010,2023-12-31,Cloudy,31.4,20
2981,P010,2024-01-03,Clear,9.0,15
2982,P010,2024-01-06,Cloudy,16.7,8
