shipment_id,origin_port_id,destination_port_id,carrier_id,departure_date,scheduled_arrival,actual_arrival,cost_usd,status,delay_days,is_on_time,transit_days,departure_month,departure_year
SHP00873,P008,P007,C002,2023-05-22,2023-06-11,2023-06-11,6263.04,Delivered,0.0,True,20.0,2023-05,2023
SHP00874,P012,P003,C002,2022-12-24,2023-01-03,2023-01-03,2132.02,Delivered,0.0,True,10.0,2022-12,2022
SHP00875,P012,P009,C005,2023-07-31,2023-08-20,2023-08-20,3469.49,Delivered,0.0,True,20.0,2023-07,2023
SHP00876,P007,P002,C004,2024-02-26,2024-03-14,2024-03-14,3006.99,Delivered,0.0,True,17.0,2024-02,2024
SHP00877,P011,P012,C002,2023-02-08,2023-02-27,2023-02-27,4815.15,Delivered,0.0,True,19.0,2023-02,2023
SHP00878,P012,P011,C008,2023-04-10,2023-04-28,2023-04-28,2466.78,Delivered,0.0,True,18.0,2023-04,2023
SHP00879,P011,P010,C008,2022-11-29,2022-12-09,2022-12-09,1721.96,Delivered,0.0,True,10.0,2022-11,2022
SHP00880,P011,P005,C006,2024-03-28,2024-04-05,2024-04-05,1981.73,Delivered,0.0,True,8.0,2024-03,2024
SHP00881,P002,P008,C005,2022-07-02,2022-07-25,2022-07-25,7430.09,Delivered,0.0,True,23.0,2022-07,2022
SHP00882,P007,P005,C003,2022-05-04,2022-05-14,2022-05-14,2536.41,Delivered,0.0,True,10.0,2022-05,2022
SHP00883,P005,P012,C010,2022-05-15,2022-06-07,2022-06-07,4801.38,Delivered,0.0,True,23.0,2022-05,2022
SHP00884,P008,P005,C010,2023-09-07,2023-09-18,2023-09-25,1882.49,Delayed,7.0,False,18.0,2023-09,2023
SHP00885,P003,P008,C007,2022-04-06,2022-04-16,2022-04-16,3017.67,Delivered,0.0,True,10.0,2022-04,2022
SHP00886,P008,P010,C009,2022-03-27,2022-04-18,2022-04-18,2930.74,Delivered,0.0,True,22.0,2022-03,2022
SHP00887,P005,P003,C003,2023-12-02,2023-12-12,2023-12-12,2079.02,Delivered,0.0,True,10.0,2023-12,2023
SHP00888,P001,P010,C002,2023-06-07,2023-06-15,2023-06-15,1453.71,Delivered,0.0,True,8.0,2023-06,2023
SHP00889,P005,P007,C005,2023-08-23,2023-08-31,2023-08-31,1565.01,Delivered,0.0,True,8.0,2023-08,2023
SHP00890,P007,P001,C002,2023-03-03,2023-03-17,2023-03-17,2437.34,Delivered,0.0,True,14.0,2023-03,2023
SHP00891,P008,P011,C005,2022-12-16,2023-01-07,2023-01-07,4570.64,Delivered,0.0,True,22.0,2022-12,2022
SHP00892,P007,P010,C001,2022-01-06,2022-01-14,2022-01-14,1058.56,Delivered,0.0,True,8.0,2022-01,2022
SHP00893,P012,P007,C010,2024-01-14,2024-02-04,2024-02-04,3577.7,Delivered,0.0,True,21.0,2024-01,2024
SHP00894,P011,P007,C005,2022-03-31,2022-04-12,2022-04-12,1752.77,Delivered,0.0,True,12.0,2022-03,2022
SHP00895,P012,P004,C001,2022-08-03,2022-08-20,2022-08-20,2281.41,Delivered,0.0,True,17.0,2022-08,2022
SHP00896,P004,P002,C005,2024-02-28,2024-03-20,2024-03-20,3943.51,Delivered,0.0,True,21.0,2024-02,2024
SHP00897,P003,P009,C008,2023-04-28,2023-05-08,2023-05-08,3003.29,Delivered,0.0,True,10.0,2023-04,2023
SHP00898,P001,P007,C001,2022-04-16,2022-05-06,2022-05-06,3215.85,Delivered,0.0,True,20.0,2022-04,2022
SHP00899,P008,P011,C010,2024-01-19,2024-02-16,2024-02-16,3248.5,Delivered,0.0,True,28.0,2024-01,2024
SHP00900,P011,P008,C004,2024-01-02,2024-01-22,2024-01-22,5250.07,Delivered,0.0,True,20.0,2024-01,2024
SHP00901,P002,P006,C007,2024-06-29,2024-07-26,2024-07-27,5311.75,Delivered,1.0,False,28.0,2024-06,2024
SHP00902,P005,P004,C008,2022-12-19,2023-01-13,2023-01-13,3633.42,Delivered,0.0,True,25.0,2022-12,2022
SHP00903,P006,P011,C008,2022-05-15,2022-06-08,2022-06-08,3999.39,Delivered,0.0,True,24.0,2022-05,2022
SHP00904,P006,P009,C003,2023-09-29,2023-10-10,2023-10-10,3579.59,Delivered,0.0,True,11.0,2023-09,2023
SHP00905,P003,P004,C004,2022-06-10,2022-06-24,2022-06-24,3527.18,Delivered,0.0,True,14.0,2022-06,2022
SHP00906,P009,P001,C001,2023-01-03,2023-01-21,2023-01-21,2853.03,Delivered,0.0,True,18.0,2023-01,2023
SHP00907,P009,P001,C002,2022-12-12,2023-01-01,2023-01-04,2620.08,Delayed,3.0,False,23.0,2022-12,2022
SHP00908,P006,P001,C009,2022-10-01,2022-10-23,2022-10-23,6069.07,Delivered,0.0,True,22.0,2022-10,2022
SHP00909,P002,P001,C008,2024-03-29,2024-04-15,2024-04-15,3925.08,Delivered,0.0,True,17.0,2024-03,2024
SHP00910,P002,P010,C001,2023-06-04,2023-06-09,2023-06-09,922.96,Delivered,0.0,True,5.0,2023-06,2023
SHP00911,P006,P003,C005,2023-12-27,2024-01-13,2024-01-13,2936.34,Delivered,0.0,True,17.0,2023-12,2023
SHP00912,P003,P002,C004,2023-03-26,2023-04-21,2023-04-21,3494.89,Delivered,0.0,True,26.0,2023-03,2023
SHP00913,P008,P006,C005,2023-06-02,2023-06-14,2023-06-14,2558.66,Delivered,0.0,True,12.0,2023-06,2023
SHP00914,P003,P010,C007,2024-03-17,2024-04-07,2024-04-07,4089.9,Delivered,0.0,True,21.0,2024-03,2024
SHP00915,P008,P010,C006,2022-01-31,2022-02-25,2022-02-25,3967.43,Delivered,0.0,True,25.0,2022-01,2022
SHP00916,P006,P008,C003,2023-03-21,2023-03-31,2023-03-31,815.76,Delivered,0.0,True,10.0,2023-03,2023
SHP00917,P003,P011,C001,2023-10-09,2023-11-08,2023-11-08,5918.81,Delivered,0.0,True,30.0,2023-10,2023
SHP00918,P005,P007,C006,2022-01-09,2022-01-23,2022-01-23,2715.62,Delivered,0.0,True,14.0,2022-01,2022
SHP00919,P012,P007,C008,2023-10-22,2023-11-08,2023-11-08,3615.31,Delivered,0.0,True,17.0,2023-10,2023
SHP00920,P011,P007,C004,2024-06-21,2024-07-05,2024-07-07,2248.37,Delivered,2.0,False,16.0,2024-06,2024
SHP00921,P012,P003,C009,2023-07-08,2023-07-20,2023-07-20,2443.0,Delivered,0.0,True,12.0,2023-07,2023
SHP00922,P001,P002,C009,2023-08-30,2023-09-13,2023-09-13,3421.1,Delivered,0.0,True,14.0,2023-08,2023
SHP00923,P009,P002,C001,2024-05-11,2024-05-30,2024-05-30,4394.61,In Transit,0.0,True,19.0,2024-05,2024
SHP00924,P010,P001,C008,2022-12-14,2022-12-20,2022-12-20,2296.82,Delivered,0.0,True,6.0,2022-12,2022
SHP00925,P011,P012,C009,2024-05-14,2024-05-31,2024-05-31,3372.56,In Transit,0.0,True,17.0,2024-05,2024
SHP00926,P009,P004,C002,2022-12-02,2022-12-20,2022-12-20,2367.68,Delivered,0.0,True,18.0,2022-12,2022
SHP00927,P002,P004,C007,2024-04-28,2024-05-18,2024-05-19,3224.59,Delivered,1.0,False,21.0,2024-04,2024
SHP00928,P011,P009,C007,2023-08-26,2023-09-17,2023-09-17,3111.66,Delivered,0.0,True,22.0,2023-08,2023
SHP00929,P008,P012,C007,2023-03-27,2023-04-11,2023-04-11,3543.15,Delivered,0.0,True,15.0,2023-03,2023
SHP00930,P003,P009,C008,2022-05-13,2022-05-28,2022-05-28,2568.0,Delivered,0.0,True,15.0,2022-05,2022
SHP00931,P008,P009,C001,2024-02-04,2024-02-15,2024-02-15,3149.93,Delivered,0.0,True,11.0,2024-02,2024
SHP00932,P002,P007,C010,2022-10-24,2022-11-03,2022-11-03,1778.34,Delivered,0.0,True,10.0,2022-10,2022
SHP00933,P006,P005,C005,2023-05-13,2023-05-21,2023-05-21,1619.19,Delivered,0.0,True,8.0,2023-05,2023
SHP00934,P005,P004,C003,2024-04-18,2024-05-13,2024-05-14,4757.24,In Transit,1.0,False,26.0,2024-04,2024
SHP00935,P007,P009,C010,2022-11-14,2022-12-05,2022-12-05,3295.67,Delivered,0.0,True,21.0,2022-11,2022
SHP00936,P003,P010,C008,2024-02-19,2024-03-15,2024-03-15,3999.43,Delivered,0.0,True,25.0,2024-02,2024
SHP00937,P002,P011,C010,2023-02-24,2023-03-12,2023-03-12,1154.57,Delivered,0.0,True,16.0,2023-02,2023
SHP00938,P012,P005,C002,2024-06-05,2024-06-25,2024-06-25,4660.23,Delivered,0.0,True,20.0,2024-06,2024
SHP00939,P002,P012,C009,2022-03-29,2022-04-15,2022-04-15,3785.33,Delivered,0.0,True,17.0,2022-03,2022
SHP00940,P008,P010,C001,2022-05-04,2022-05-30,2022-05-30,2296.61,Delivered,0.0,True,26.0,2022-05,2022
SHP00941,P004,P011,C008,2022-03-28,2022-04-19,2022-04-19,4501.25,Delivered,0.0,True,22.0,2022-03,2022
SHP00942,P007,P003,C007,2022-01-25,2022-02-22,2022-02-22,4839.54,Delivered,0.0,True,28.0,2022-01,2022
SHP00943,P002,P010,C003,2022-10-20,2022-10-26,2022-10-26,2204.75,Delivered,0.0,True,6.0,2022-10,2022
SHP00944,P001,P011,C006,2022-07-05,2022-07-15,2022-07-15,3428.67,Delivered,0.0,True,10.0,2022-07,2022
SHP00945,P003,P008,C006,2022-09-22,2022-10-08,2022-10-08,3679.13,Delivered,0.0,True,16.0,2022-09,2022
SHP00946,P004,P009,C009,2024-02-10,2024-02-28,2024-02-28,2158.07,Delivered,0.0,True,18.0,2024-02,2024
SHP00947,P008,P010,C007,2022-03-09,2022-04-03,2022-04-05,5190.42,Delayed,2.0,False,27.0,2022-03,2022
SHP00948,P010,P012,C002,2022-09-10,2022-09-28,2022-09-28,2052.24,Delivered,0.0,True,18.0,2022-09,2022
SHP00949,P008,P002,C009,2022-07-28,2022-08-19,2022-08-19,6737.32,Delivered,0.0,True,22.0,2022-07,2022
SHP00950,P009,P008,C001,2022-01-02,2022-01-18,2022-01-18,2589.58,Delivered,0.0,True,16.0,2022-01,2022
SHP00951,P003,P001,C001,2023-05-09,2023-06-02,2023-06-02,6087.13,Delivered,0.0,True,24.0,2023-05,2023
SHP00952,P010,P009,C005,2022-02-16,2022-02-28,2022-02-28,3154.97,Delivered,0.0,True,12.0,2022-02,2022
SHP00953,P007,P002,C003,2024-01-13,2024-01-31,2024-01-31,3319.37,Delivered,0.0,True,18.0,2024-01,2024
SHP00954,P011,P006,C005,2024-02-10,2024-03-08,2024-03-08,6552.96,Delivered,0.0,True,27.0,2024-02,2024
SHP00956,P001,P012,C003,2023-02-28,2023-03-22,2023-03-22,3764.13,Delivered,0.0,True,22.0,2023-02,2023
SHP00957,P009,P002,C002,2023-07-06,2023-07-20,2023-07-20,4141.56,Delivered,0.0,True,14.0,2023-07,2023
SHP00958,P007,P011,C006,2023-02-01,2023-02-13,2023-02-13,3281.7,Delivered,0.0,True,12.0,2023-02,2023
SHP00959,P002,P009,C006,2022-07-17,2022-08-07,2022-08-18,4366.45,Delayed,11.0,False,32.0,2022-07,2022
SHP00960,P004,P002,C010,2023-10-03,2023-10-21,2023-10-21,2222.76,Delivered,0.0,True,18.0,2023-10,2023
SHP00961,P006,P001,C005,2023-05-20,2023-06-18,2023-06-18,4764.36,Delivered,0.0,True,29.0,2023-05,2023
SHP00962,P010,P009,C008,2022-06-24,2022-07-12,2022-07-12,2585.57,Delivered,0.0,True,18.0,2022-06,2022
SHP00963,P010,P011,C003,2022-03-08,2022-03-17,2022-03-19,951.67,Delayed,2.0,False,11.0,2022-03,2022
SHP00964,P009,P005,C004,2024-05-18,2024-06-05,2024-06-05,5754.33,Delivered,0.0,True,18.0,2024-05,2024
SHP00965,P008,P001,C007,2023-10-19,2023-11-18,2023-11-18,4448.29,Delivered,0.0,True,30.0,2023-10,2023
SHP00966,P005,P002,C009,2023-04-23,2023-05-04,2023-05-04,2181.92,Delivered,0.0,True,11.0,2023-04,2023
SHP00967,P004,P001,C005,2023-03-07,2023-03-29,2023-03-29,2843.46,Delivered,0.0,True,22.0,2023-03,2023
SHP00968,P001,P005,C007,2022-03-18,2022-03-27,2022-03-27,2104.21,Delivered,0.0,True,9.0,2022-03,2022
SHP00969,P011,P002,C001,2023-05-07,2023-05-23,2023-05-23,2523.57,Delivered,0.0,True,16.0,2023-05,2023
SHP00970,P002,P009,C004,2022-12-15,2022-12-29,2022-12-29,3301.95,Delivered,0.0,True,14.0,2022-12,2022
SHP00971,P002,P011,C010,2023-03-26,2023-04-06,2023-04-06,2783.38,Delivered,0.0,True,11.0,2023-03,2023
SHP00972,P006,P002,C003,2022-03-05,2022-04-01,2022-04-04,5655.53,Delayed,3.0,False,30.0,2022-03,2022
SHP00973,P002,P012,C001,2023-07-27,2023-08-10,2023-08-10,4217.15,Delivered,0.0,True,14.0,2023-07,2023
SHP00974,P010,P012,C010,2022-01-11,2022-01-28,2022-01-28,3409.43,Delivered,0.0,True,17.0,2022-01,2022
SHP00975,P010,P002,C006,2023-10-29,2023-11-08,2023-11-08,1170.78,Delivered,0.0,True,10.0,2023-10,2023
SHP00976,P010,P002,C010,2024-03-19,2024-03-25,2024-03-25,1284.37,Delivered,0.0,True,6.0,2024-03,2024
SHP00977,P006,P008,C008,2024-01-13,2024-02-01,2024-02-01,2345.96,Delivered,0.0,True,19.0,2024-01,2024
SHP00978,P007,P010,C006,2022-11-15,2022-11-24,2022-11-24,1400.84,Delivered,0.0,True,9.0,2022-11,2022
SHP00979,P005,P011,C006,2022-10-26,2022-11-05,2022-11-05,2044.38,Delivered,0.0,True,10.0,2022-10,2022
SHP00980,P009,P001,C007,2022-12-19,2023-01-05,2023-01-05,3753.18,Delivered,0.0,True,17.0,2022-12,2022
SHP00981,P002,P007,C004,2023-11-15,2023-12-02,2023-12-02,2887.7,Delivered,0.0,True,17.0,2023-11,2023
SHP00982,P006,P011,C005,2023-03-05,2023-03-30,2023-03-30,5076.72,Delivered,0.0,True,25.0,2023-03,2023
SHP00983,P001,P009,C004,2022-01-04,2022-01-21,2022-01-21,3648.24,Delivered,0.0,True,17.0,2022-01,2022
SHP00985,P006,P001,C009,2022-04-28,2022-05-20,2022-05-20,3578.97,Delivered,0.0,True,22.0,2022-04,2022
SHP00986,P001,P005,C004,2022-10-18,2022-10-27,2022-11-01,1338.39,Delayed,5.0,False,14.0,2022-10,2022
SHP00987,P009,P004,C003,2022-07-20,2022-07-30,2022-08-01,3029.66,Delayed,2.0,False,12.0,2022-07,2022
SHP00988,P011,P002,C006,2022-08-04,2022-08-18,2022-08-18,3081.72,Delivered,0.0,True,14.0,2022-08,2022
SHP00989,P003,P010,C010,2024-06-21,2024-07-15,2024-07-15,4131.19,In Transit,0.0,True,24.0,2024-06,2024
SHP00990,P007,P006,C006,2023-09-06,2023-10-02,2023-10-02,5556.59,Delivered,0.0,True,26.0,2023-09,2023
SHP00991,P010,P011,C004,2024-05-24,2024-06-02,2024-06-02,1040.61,Delivered,0.0,True,9.0,2024-05,2024
SHP00992,P009,P011,C008,2022-08-03,2022-08-18,2022-08-18,5067.86,Delivered,0.0,True,15.0,2022-08,2022
SHP00993,P003,P010,C007,2024-02-09,2024-03-06,2024-03-06,5142.9,Delivered,0.0,True,26.0,2024-02,2024
SHP00994,P008,P009,C008,2022-10-02,2022-10-16,2022-10-16,4024.31,Delivered,0.0,True,14.0,2022-10,2022
SHP00995,P001,P005,C004,2022-07-27,2022-08-07,2022-08-07,1567.51,Delivered,0.0,True,11.0,2022-07,2022
SHP00996,P006,P005,C009,2022-03-28,2022-04-06,2022-04-06,2824.84,Delivered,0.0,True,9.0,2022-03,2022
SHP00997,P004,P011,C001,2023-04-22,2023-05-14,2023-05-14,3121.43,Delivered,0.0,True,22.0,2023-04,2023
SHP00998,P006,P005,C007,2022-01-26,2022-02-04,2022-02-04,1938.62,Delivered,0.0,True,9.0,2022-01,2022
SHP00999,P002,P006,C009,2023-06-10,2023-07-08,2023-07-08,6236.28,Delivered,0.0,True,28.0,2023-06,2023
SHP01000,P001,P010,C004,2022-12-08,2022-12-14,2022-12-14,999.54,Delivered,0.0,True,6.0,2022-12,2022
