weather_id,port_id,weather_date,condition,wind_speed_kmh,visibility_km,weather_severity
2207,P008,2022-08-23,Clear,5.1,12,0
2208,P008,2022-08-26,Clear,33.6,19,0
2209,P008,2022-08-29,Clear,5.1,6,0
2210,P008,2022-09-01,Fog,17.0,2,1
2211,P008,2022-09-04,Cloudy,32.0,18,0
2212,P008,2022-09-07,Clear,31.1,14,0
2213,P008,2022-09-10,Rain,24.9,20,1
2214,P008,2022-09-13,Storm,50.7,5,3
2215,P008,2022-09-16,Clear,8.5,12,0
2216,P008,2022-09-19,Fog,10.8,3,1
2217,P008,2022-09-22,Clear,21.4,11,0
2218,P008,2022-09-25,Clear,17.9,15,0
2219,P008,2022-09-28,Cloudy,33.4,5,0
2220,P008,2022-10-01,Clear,32.9,13,0
2221,P008,2022-10-04,Clear,13.8,13,0
2222,P008,2022-10-07,Cloudy,32.2,11,0
2223,P008,2022-10-10,Rain,15.8,14,1
2224,P008,2022-10-13,Clear,21.3,7,0
2225,P008,2022-10-16,Clear,9.7,8,0
2226,P008,2022-10-19,Thunderstorm,40.2,2,2
2227,P008,2022-10-22,Clear,28.1,13,0
2228,P008,2022-10-25,Storm,45.7,4,3
2229,P008,2022-10-28,Clear,20.0,19,0
2230,P008,2022-10-31,Cloudy,19.4,13,0
2231,P008,2022-11-03,Rain,15.7,7,1
2232,P008,2022-11-06,Clear,16.6,11,0
2233,P008,2022-11-09,Cloudy,12.5,5,0
2234,P008,2022-11-12,Fog,14.3,1,1
2235,P008,2022-11-15,Storm,48.1,3,3
2236,P008,2022-11-18,Clear,29.5,11,0
2237,P008,2022-11-21,Cloudy,32.7,16,0
2238,P008,2022-11-24,Clear,30.6,18,0
2239,P008,2022-11-27,Clear,20.4,17,0
2240,P008,2022-11-30,Clear,10.7,20,0
2241,P008,2022-12-03,Rain,27.4,7,1
2242,P008,2022-12-06,Storm,77.2,4,3
2243,P008,2022-12-09,Cloudy,18.7,15,0
2244,P008,2022-12-12,Cloudy,11.0,6,0
2245,P008,2022-12-15,Clear,10.6,16,0
2246,P008,2022-12-18,Clear,24.9,16,0
2247,P008,2022-12-21,Cloudy,17.5,5,0
2248,P008,2022-12-24,Storm,83.1,1,3
2249,P008,2022-12-27,Clear,7.9,8,0
2250,P008,2022-12-30,Cloudy,19.2,15,0
2251,P008,2023-01-02,Clear,29.3,15,0
2252,P008,2023-01-05,Clear,21.1,18,0
2253,P008,2023-01-08,Clear,30.8,6,0
2254,P008,2023-01-11,Fog,15.0,1,1
2255,P008,2023-01-14,Rain,29.5,9,1
2256,P008,2023-01-17,Clear,30.5,7,0
2257,P008,2023-01-20,Storm,58.2,4,3
2258,P008,2023-01-23,Clear,14.0,5,0
2259,P008,2023-01-26,Clear,13.6,10,0
2260,P008,2023-01-29,Rain,31.1,8,1
2261,P008,2023-02-01,Clear,7.9,13,0
2262,P008,2023-02-04,Rain,14.5,8,1
2263,P008,2023-02-07,Clear,11.4,7,0
2264,P008,2023-02-10,Clear,13.3,7,0
2265,P008,2023-02-13,Rain,21.5,14,1
2266,P008,2023-02-16,Fog,14.9,1,1
2267,P008,2023-02-19,Thunderstorm,77.6,1,2
2268,P008,2023-02-22,Clear,31.3,7,0
2269,P008,2023-02-25,Rain,13.1,6,1
2270,P008,2023-02-28,Clear,7.8,5,0
2271,P008,2023-03-03,Clear,19.3,20,0
2272,P008,2023-03-06,Rain,17.2,8,1
2273,P008,2023-03-09,Clear,22.7,12,0
2274,P008,2023-03-12,Clear,10.1,8,0
2275,P008,2023-03-15,Cloudy,5.5,11,0
2276,P008,2023-03-18,Rain,8.8,12,1
2277,P008,2023-03-21,Storm,40.3,5,3
2278,P008,2023-03-24,Thunderstorm,68.8,2,2
2279,P008,2023-03-27,Cloudy,12.1,18,0
2280,P008,2023-03-30,Clear,25.0,11,0
2281,P008,2023-04-02,Rain,13.8,9,1
2282,P008,2023-04-05,Cloudy,22.7,14,0
2283,P008,2023-04-08,Clear,23.5,8,0
2284,P008,2023-04-11,Rain,12.6,20,1
2285,P008,2023-04-14,Clear,8.4,11,0
2286,P008,2023-04-17,Rain,25.7,10,1
2287,P008,2023-04-20,Rain,22.4,12,1
2288,P008,2023-04-23,Clear,6.2,12,0
2289,P008,2023-04-26,Rain,26.9,17,1
2290,P008,2023-04-29,Clear,11.5,8,0
2291,P008,2023-05-02,Cloudy,24.6,8,0
2292,P008,2023-05-05,Rain,5.4,8,1
2293,P008,2023-05-08,Clear,18.4,9,0
2294,P008,2023-05-11,Rain,28.6,16,1
2295,P008,2023-05-14,Clear,17.3,13,0
2296,P008,2023-05-17,Cloudy,11.0,9,0
2297,P008,2023-05-20,Clear,15.6,12,0
2298,P008,2023-05-23,Cloudy,33.5,18,0
2299,P008,2023-05-26,Clear,5.1,19,0
2300,P008,2023-05-29,Clear,28.4,6,0
2301,P008,2023-06-01,Rain,20.7,11,1
2302,P008,2023-06-04,Cloudy,31.4,9,0
2303,P008,2023-06-07,Clear,10.3,5,0
2304,P008,2023-06-10,Cloudy,27.9,7,0
2305,P008,2023-06-13,Cloudy,15.4,12,0
2306,P008,2023-06-16,Cloudy,25.7,13,0
2307,P008,2023-06-19,Thunderstorm,88.2,3,2
2308,P008,2023-06-22,Clear,11.6,9,0
2309,P008,2023-06-25,Clear,12.0,20,0
2310,P008,2023-06-28,Clear,34.6,9,0
2311,P008,2023-07-01,Clear,26.6,13,0
2312,P008,2023-07-04,Rain,13.2,14,1
2313,P008,2023-07-07,Rain,5.6,8,1
2314,P008,2023-07-10,Clear,13.5,12,0
2315,P008,2023-07-13,Rain,25.1,10,1
2316,P008,2023-07-16,Cloudy,34.3,5,0
2317,P008,2023-07-19,Clear,5.6,18,0
2318,P008,2023-07-22,Cloudy,5.0,11,0
2319,P008,2023-07-25,Clear,27.0,18,0
2320,P008,2023-07-28,Clear,29.1,11,0
2321,P008,2023-07-31,Cloudy,25.1,16,0
2322,P008,2023-08-03,Clear,19.2,11,0
2323,P008,2023-08-06,Thunderstorm,56.2,3,2
2324,P008,2023-08-09,Clear,27.8,15,0
2325,P008,2023-08-12,Cloudy,17.9,5,0
2326,P008,2023-08-15,Rain,8.1,9,1
2327,P008,2023-08-18,Clear,31.0,11,0
2328,P008,2023-08-21,Cloudy,21.0,7,0
2329,P008,2023-08-24,Clear,34.7,19,0
2330,P008,2023-08-27,Rain,11.6,11,1
2331,P008,2023-08-30,Clear,7.9,13,0
2332,P008,2023-09-02,Clear,22.6,8,0
2333,P008,2023-09-05,Storm,72.2,4,3
2334,P008,2023-09-08,Thunderstorm,44.7,2,2
2335,P008,2023-09-11,Cloudy,7.8,13,0
2336,P008,2023-09-14,Rain,21.1,12,1
2337,P008,2023-09-17,Clear,25.7,10,0
2338,P008,2023-09-20,Rain,25.9,5,1
2339,P008,2023-09-23,Fog,12.3,1,1
2340,P008,2023-09-26,Rain,31.6,8,1
2341,P008,2023-09-29,Clear,22.5,13,0
2342,P008,2023-10-02,Clear,25.9,16,0
2343,P008,2023-10-05,Rain,21.7,10,1
2344,P008,2023-10-08,Clear,7.9,5,0
2345,P008,2023-10-11,Rain,10.8,10,1
2346,P008,2023-10-14,Clear,6.4,10,0
2347,P008,2023-10-17,Clear,11.3,9,0
2348,P008,2023-10-20,Clear,6.8,19,0
2349,P008,2023-10-23,Clear,9.0,8,0
2350,P008,2023-10-26,Rain,26.7,16,1
2351,P008,2023-10-29,Cloudy,31.4,14,0
2352,P008,2023-11-01,Thunderstorm,61.6,1,2
2353,P008,2023-11-04,Thunderstorm,48.0,4,2
2354,P008,2023-11-07,Clear,16.2,10,0
2355,P008,2023-11-10,Rain,31.8,8,1
2356,P008,2023-11-13,Clear,9.7,7,0
2357,P008,2023-11-16,Clear,8.3,12,0
2358,P008,2023-11-19,Rain,10.0,15,1
2359,P008,2023-11-22,Thunderstorm,47.9,5,2
2360,P008,2023-11-25,Cloudy,22.0,19,0
2361,P008,2023-11-28,Cloudy,23.3,19,0
2362,P008,2023-12-01,Clear,12.8,11,0
2363,P008,2023-12-04,Fog,17.0,1,1
2364,P008,2023-12-07,Clear,13.9,19,0
2365,P008,2023-12-10,Fog,18.1,1,1
2366,P008,2023-12-13,Rain,8.8,6,1
2367,P008,2023-12-16,Clear,26.0,8,0
2368,P008,2023-12-19,Cloudy,16.8,9,0
2369,P008,2023-12-22,Clear,10.4,12,0
2370,P008,2023-12-25,Rain,12.2,6,1
2371,P008,2023-12-28,Cloudy,23.2,7,0
2372,P008,2023-12-31,Clear,21.6,15,0
2373,P008,2024-01-03,Cloudy,7.8,13,0
2374,P008,2024-01-06,Clear,9.1,10,0
2375,P008,2024-01-09,Clear,19.7,11,0
2376,P008,2024-01-12,Clear,28.7,7,0
2377,P008,2024-01-15,Cloudy,23.7,7,0
2378,P008,2024-01-18,Cloudy,24.0,7,0
2379,P008,2024-01-21,Rain,14.7,10,1
2380,P008,2024-01-24,Rain,34.8,15,1
2381,P008,2024-01-27,Clear,28.0,5,0
2382,P008,2024-01-30,Rain,25.7,5,1
2383,P008,2024-02-02,Clear,9.9,7,0
2384,P008,2024-02-05,Clear,10.7,8,0
2385,P008,2024-02-08,Cloudy,31.8,16,0
2386,P008,2024-02-11,Clear,23.9,5,0
2387,P008,2024-02-14,Rain,34.7,15,1
2388,P008,2024-02-17,Clear,8.5,14,0
2389,P008,2024-02-20,Rain,12.8,7,1
2390,P008,2024-02-23,Cloudy,9.4,20,0
2391,P008,2024-02-26,Clear,20.7,7,0
2392,P008,2024-02-29,Clear,29.7,14,0
2393,P008,2024-03-03,Cloudy,28.6,15,0
2394,P008,2024-03-06,Clear,6.2,18,0
2395,P008,2024-03-09,Cloudy,6.3,6,0
2396,P008,2024-03-12,Clear,12.8,12,0
2397,P008,2024-03-15,Clear,24.1,7,0
2398,P008,2024-03-18,Clear,20.5,9,0
2399,P008,2024-03-21,Cloudy,21.9,12,0
2400,P008,2024-03-24,Cloudy,28.9,12,0
2401,P008,2024-03-27,Storm,58.5,1,3
2402,P008,2024-03-30,Clear,29.6,17,0
2403,P008,2024-04-02,Rain,21.6,6,1
2404,P008,2024-04-05,Cloudy,6.6,11,0
2405,P008,2024-04-08,Clear,23.1,19,0
2406,P008,2024-04-11,Cloudy,28.6,5,0
2407,P008,2024-04-14,Rain,28.4,10,1
2408,P008,2024-04-17,Clear,6.8,6,0
2409,P008,2024-04-20,Fog,18.0,2,1
2410,P008,2024-04-23,Thunderstorm,46.2,5,2
2411,P008,2024-04-26,Fog,16.1,2,1
2412,P008,2024-04-29,Cloudy,12.8,10,0
2413,P008,2024-05-02,Cloudy,19.2,12,0
2414,P008,2024-05-05,Cloudy,16.3,11,0
2415,P008,2024-05-08,Cloudy,6.9,13,0
2416,P008,2024-05-11,Clear,25.2,9,0
2417,P008,2024-05-14,Rain,23.6,14,1
2418,P008,2024-05-17,Rain,20.7,14,1
2419,P008,2024-05-20,Cloudy,9.8,12,0
2420,P008,2024-05-23,Thunderstorm,77.8,2,2
2421,P008,2024-05-26,Clear,26.8,18,0
2422,P008,2024-05-29,Clear,14.3,13,0
2423,P008,2024-06-01,Clear,31.2,17,0
2424,P008,2024-06-04,Clear,34.5,17,0
2425,P008,2024-06-07,Clear,33.4,16,0
2426,P008,2024-06-10,Rain,31.0,6,1
2427,P008,2024-06-13,Clear,28.7,16,0
2428,P008,2024-06-16,Clear,25.5,14,0
2429,P008,2024-06-19,Clear,31.0,5,0
2430,P008,2024-06-22,Rain,19.1,14,1
2431,P008,2024-06-25,Cloudy,13.4,14,0
2432,P008,2024-06-28,Cloudy,33.8,5,0
2433,P009,2022-01-01,Rain,26.9,16,1
2434,P009,2022-01-04,Clear,25.9,10,0
2435,P009,2022-01-07,Thunderstorm,53.8,2,2
2436,P009,2022-01-10,Cloudy,30.0,6,0
2437,P009,2022-01-13,Rain,15.2,14,1
2438,P009,2022-01-16,Rain,6.7,14,1
2439,P009,2022-01-19,Clear,32.5,11,0
2440,P009,2022-01-22,Storm,81.2,2,3
2441,P009,2022-01-25,Rain,12.7,15,1
2442,P009,2022-01-28,Thunderstorm,46.1,2,2
2443,P009,2022-01-31,Rain,29.2,7,1
2444,P009,2022-02-03,Clear,23.0,19,0
2445,P009,2022-02-06,Rain,28.6,6,1
2446,P009,2022-02-09,Cloudy,11.0,7,0
2447,P009,2022-02-12,Cloudy,10.9,11,0
2448,P009,2022-02-15,Clear,24.3,12,0
2449,P009,2022-02-18,Clear,17.2,6,0
2450,P009,2022-02-21,Rain,33.7,20,1
2451,P009,2022-02-24,Rain,14.8,17,1
2452,P009,2022-02-27,Clear,33.8,18,0
2453,P009,2022-03-02,Rain,26.6,5,1
2454,P009,2022-03-05,Clear,10.5,5,0
2455,P009,2022-03-08,Storm,41.5,1,3
2456,P009,2022-03-11,Clear,17.5,9,0
2457,P009,2022-03-14,Thunderstorm,66.2,1,2
2458,P009,2022-03-17,Clear,16.3,20,0
2459,P009,2022-03-20,Cloudy,19.9,14,0
2460,P009,2022-03-23,Rain,22.9,18,1
2461,P009,2022-03-26,Fog,18.2,3,1
2462,P009,2022-03-29,Clear,16.0,16,0
2463,P009,2022-04-01,Clear,6.7,14,0
2464,P009,2022-04-04,Cloudy,29.3,14,0
2465,P009,2022-04-07,Clear,13.8,12,0
2466,P009,2022-04-10,Clear,19.3,5,0
2467,P009,2022-04-13,Cloudy,27.7,18,0
2468,P009,2022-04-16,Clear,29.4,10,0
2469,P009,2022-04-19,Fog,14.1,3,1
2470,P009,2022-04-22,Clear,12.2,13,0
2471,P009,2022-04-25,Clear,17.5,7,0
2472,P009,2022-04-28,Clear,6.1,14,0
2473,P009,2022-05-01,Clear,21.1,6,0
2474,P009,2022-05-04,Rain,23.9,15,1
2475,P009,2022-05-07,Clear,33.1,18,0
2476,P009,2022-05-10,Cloudy,28.7,6,0
2477,P009,2022-05-13,Cloudy,7.9,9,0
2478,P009,2022-05-16,Cloudy,30.4,6,0
2479,P009,2022-05-19,Fog,18.1,1,1
2480,P009,2022-05-22,Cloudy,11.1,17,0
2481,P009,2022-05-25,Clear,23.2,5,0
2482,P009,2022-05-28,Clear,25.5,7,0
2483,P009,2022-05-31,Clear,27.4,8,0
2484,P009,2022-06-03,Fog,16.5,2,1
2485,P009,2022-06-06,Thunderstorm,57.8,4,2
2486,P009,2022-06-09,Cloudy,10.5,8,0
2487,P009,2022-06-12,Cloudy,30.4,18,0
2488,P009,2022-06-15,Rain,24.3,9,1
2489,P009,2022-06-18,Cloudy,34.5,13,0
2490,P009,2022-06-21,Clear,33.9,8,0
2491,P009,2022-06-24,Clear,31.9,5,0
2492,P009,2022-06-27,Rain,34.6,11,1
2493,P009,2022-06-30,Clear,12.1,9,0
2494,P009,2022-07-03,Cloudy,11.4,16,0
2495,P009,2022-07-06,Cloudy,8.7,8,0
2496,P009,2022-07-09,Rain,18.5,5,1
2497,P009,2022-07-12,Cloudy,6.4,16,0
2498,P009,2022-07-15,Storm,69.0,1,3
2499,P009,2022-07-18,Rain,13.6,10,1
2500,P009,2022-07-21,Fog,15.7,2,1
2501,P009,2022-07-24,Storm,69.1,2,3
2502,P009,2022-07-27,Cloudy,22.9,18,0
2503,P009,2022-07-30,Rain,22.2,17,1
2504,P009,2022-08-02,Thunderstorm,72.8,5,2
2505,P009,2022-08-05,Cloudy,27.8,19,0
2506,P009,2022-08-08,Clear,20.7,9,0
2507,P009,2022-08-11,Cloudy,16.0,17,0
2508,P009,2022-08-14,Cloudy,22.1,9,0
2509,P009,2022-08-17,Clear,8.1,5,0
2510,P009,2022-08-20,Rain,31.6,11,1
2511,P009,2022-08-23,Fog,18.4,1,1
2512,P009,2022-08-26,Clear,28.4,12,0
2513,P009,2022-08-29,Clear,9.2,18,0
2514,P009,2022-09-01,Cloudy,21.8,6,0
2515,P009,2022-09-04,Cloudy,26.0,20,0
2516,P009,2022-09-07,Clear,24.2,19,0
2517,P009,2022-09-10,Rain,34.2,5,1
2518,P009,2022-09-13,Cloudy,10.2,11,0
2519,P009,2022-09-16,Clear,33.3,12,0
2520,P009,2022-09-19,Cloudy,11.6,16,0
2521,P009,2022-09-22,Rain,32.0,9,1
2522,P009,2022-09-25,Rain,21.8,5,1
2523,P009,2022-09-28,Thunderstorm,89.0,1,2
2524,P009,2022-10-01,Thunderstorm,88.0,1,2
2525,P009,2022-10-04,Storm,85.1,5,3
2526,P009,2022-10-07,Cloudy,15.2,9,0
2527,P009,2022-10-10,Cloudy,27.9,9,0
2528,P009,2022-10-13,Cloudy,13.0,17,0
2529,P009,2022-10-16,Cloudy,15.3,7,0
2530,P009,2022-10-19,Fog,8.2,3,1
2531,P009,2022-10-22,Cloudy,17.8,9,0
2532,P009,2022-10-25,Rain,29.2,15,1
2533,P009,2022-10-28,Cloudy,34.4,8,0
2534,P009,2022-10-31,Clear,10.8,13,0
2535,P009,2022-11-03,Clear,9.5,14,0
2536,P009,2022-11-06,Thunderstorm,53.6,1,2
2537,P009,2022-11-09,Thunderstorm,81.6,2,2
2538,P009,2022-11-12,Cloudy,11.7,5,0
2539,P009,2022-11-15,Rain,20.4,17,1
2540,P009,2022-11-18,Fog,10.8,1,1
2541,P009,2022-11-21,Clear,34.4,17,0
2542,P009,2022-11-24,Cloudy,7.3,11,0
2543,P009,2022-11-27,Rain,15.0,5,1
2544,P009,2022-11-30,Clear,7.0,6,0
2545,P009,2022-12-03,Cloudy,13.4,14,0
2546,P009,2022-12-06,Cloudy,7.2,15,0
2547,P009,2022-12-09,Clear,17.2,10,0
2548,P009,2022-12-12,Thunderstorm,66.1,5,2
2549,P009,2022-12-15,Fog,14.6,3,1
2550,P009,2022-12-18,Clear,26.9,12,0
2551,P009,2022-12-21,Cloudy,13.1,20,0
2552,P009,2022-12-24,Cloudy,23.0,17,0
2553,P009,2022-12-27,Clear,26.4,19,0
2554,P009,2022-12-30,Thunderstorm,76.3,4,2
2555,P009,2023-01-02,Rain,22.9,16,1
2556,P009,2023-01-05,Clear,29.0,20,0
2557,P009,2023-01-08,Rain,29.8,17,1
2558,P009,2023-01-11,Fog,19.7,3,1
2559,P009,2023-01-14,Rain,23.1,13,1
2560,P009,2023-01-17,Clear,33.1,13,0
2561,P009,2023-01-20,Clear,10.9,11,0
2562,P009,2023-01-23,Cloudy,7.7,9,0
2563,P009,2023-01-26,Fog,9.7,3,1
2564,P009,2023-01-29,Fog,8.0,2,1
2565,P009,2023-02-01,Clear,21.3,7,0
2566,P009,2023-02-04,Cloudy,11.1,10,0
2567,P009,2023-02-07,Rain,7.4,10,1
2568,P009,2023-02-10,Clear,8.4,18,0
2569,P009,2023-02-13,Clear,20.4,15,0
2570,P009,2023-02-16,Clear,19.9,16,0
2571,P009,2023-02-19,Clear,10.7,19,0
2572,P009,2023-02-22,Clear,25.0,14,0
2573,P009,2023-02-25,Clear,22.8,10,0
2574,P009,2023-02-28,Thunderstorm,56.2,2,2
2575,P009,2023-03-03,Thunderstorm,54.7,1,2
2576,P009,2023-03-06,Storm,44.7,3,3
2577,P009,2023-03-09,Clear,6.6,19,0
2578,P009,2023-03-12,Clear,12.5,8,0
2579,P009,2023-03-15,Clear,21.0,9,0
2580,P009,2023-03-18,Fog,16.1,2,1
2581,P009,2023-03-21,Rain,10.1,10,1
2582,P009,2023-03-24,Clear,30.0,7,0
2583,P009,2023-03-27,Thunderstorm,84.7,5,2
2584,P009,2023-03-30,Cloudy,10.5,11,0
2585,P009,2023-04-02,Clear,32.9,18,0
2586,P009,2023-04-05,Clear,21.4,20,0
2587,P009,2023-04-08,Rain,25.6,19,1
2588,P009,2023-04-11,Clear,17.8,12,0
2589,P009,2023-04-14,Thunderstorm,67.0,1,2
2590,P009,2023-04-17,Thunderstorm,48.9,3,2
2591,P009,2023-04-20,Cloudy,15.2,19,0
2592,P009,2023-04-23,Fog,5.3,3,1
2593,P009,2023-04-26,Cloudy,26.6,18,0
2594,P009,2023-04-29,Cloudy,32.8,8,0
2595,P009,2023-05-02,Cloudy,26.0,17,0
2596,P009,2023-05-05,Thunderstorm,64.8,4,2
2597,P009,2023-05-08,Cloudy,29.2,5,0
2598,P009,2023-05-11,Clear,5.1,9,0
2599,P009,2023-05-14,Clear,30.2,10,0
2600,P009,2023-05-17,Clear,15.5,10,0
2601,P009,2023-05-20,Clear,16.8,16,0
2602,P009,2023-05-23,Clear,15.1,19,0
2603,P009,2023-05-26,Fog,15.3,2,1
2604,P009,2023-05-29,Cloudy,27.0,10,0
2605,P009,2023-06-01,Clear,22.1,15,0
2606,P009,2023-06-04,Cloudy,34.1,6,0
2607,P009,2023-06-07,Cloudy,21.0,13,0
2608,P009,2023-06-10,Clear,23.7,14,0
2609,P009,2023-06-13,Rain,31.0,10,1
2610,P009,2023-06-16,Clear,32.6,15,0
2611,P009,2023-06-19,Rain,33.5,12,1
2612,P009,2023-06-22,Rain,21.3,13,1
2613,P009,2023-06-25,Cloudy,13.8,9,0
2614,P009,2023-06-28,Clear,23.2,7,0
2615,P009,2023-07-01,Cloudy,13.5,19,0
2616,P009,2023-07-04,Cloudy,20.2,6,0
2617,P009,2023-07-07,Rain,18.2,16,1
2618,P009,2023-07-10,Fog,8.5,3,1
2619,P009,2023-07-13,Cloudy,16.7,11,0
2620,P009,2023-07-16,Cloudy,34.2,10,0
2621,P009,2023-07-19,Clear,23.5,13,0
2622,P009,2023-07-22,Clear,7.3,7,0
2623,P009,2023-07-25,Rain,24.9,19,1
2624,P009,2023-07-28,Cloudy,21.0,17,0
2625,P009,2023-07-31,Cloudy,30.7,18,0
2626,P009,2023-08-03,Cloudy,26.6,9,0
2627,P009,2023-08-06,Thunderstorm,46.5,5,2
2628,P009,2023-08-09,Cloudy,19.8,6,0
2629,P009,2023-08-12,Rain,21.0,5,1
2630,P009,2023-08-15,Clear,10.6,12,0
2631,P009,2023-08-18,Clear,25.9,5,0
2632,P009,2023-08-21,Rain,31.0,17,1
2633,P009,2023-08-24,Clear,23.6,19,0
2634,P009,2023-08-27,Cloudy,5.9,8,0
2635,P009,2023-08-30,Clear,32.0,10,0
2636,P009,2023-09-02,Rain,15.3,16,1
2637,P009,2023-09-05,Clear,10.5,17,0
2638,P009,2023-09-08,Cloudy,16.8,9,0
2639,P009,2023-09-11,Clear,29.5,14,0
2640,P009,2023-09-14,Clear,12.4,9,0
2641,P009,2023-09-17,Rain,27.2,13,1
2642,P009,2023-09-20,Rain,29.9,12,1
2643,P009,2023-09-23,Thunderstorm,49.7,5,2
2644,P009,2023-09-26,Fog,10.1,1,1
2645,P009,2023-09-29,Clear,25.5,15,0
2646,P009,2023-10-02,Clear,27.8,20,0
2647,P009,2023-10-05,Clear,33.4,17,0
2648,P009,2023-10-08,Clear,22.3,17,0
2649,P009,2023-10-11,Fog,8.3,3,1
2650,P009,2023-10-14,Clear,20.9,16,0
2651,P009,2023-10-17,Clear,30.8,8,0
2652,P009,2023-10-20,Cloudy,16.7,16,0
2653,P009,2023-10-23,Clear,24.4,13,0
2654,P009,2023-10-26,Fog,19.2,3,1
2655,P009,2023-10-29,Clear,23.3,20,0
2656,P009,2023-11-01,Rain,13.6,13,1
2657,P009,2023-11-04,Clear,10.8,8,0
2658,P009,2023-11-07,Thunderstorm,84.7,5,2
2659,P009,2023-11-10,Clear,30.0,20,0
2660,P009,2023-11-13,Cloudy,9.9,11,0
2661,P009,2023-11-16,Cloudy,26.1,12,0
2662,P009,2023-11-19,Clear,6.1,16,0
2663,P009,2023-11-22,Clear,14.2,15,0
2664,P009,2023-11-25,Clear,8.2,15,0
2665,P009,2023-11-28,Clear,11.5,10,0
2666,P009,2023-12-01,Clear,31.6,18,0
2667,P009,2023-12-04,Cloudy,30.4,8,0
2668,P009,2023-12-07,Clear,17.8,15,0
2669,P009,2023-12-10,Clear,33.8,13,0
2670,P009,2023-12-13,Fog,7.2,3,1
2671,P009,2023-12-16,Rain,13.5,7,1
2672,P009,2023-12-19,Clear,15.6,19,0
2673,P009,2023-12-22,Clear,20.9,8,0
2674,P009,2023-12-25,Rain,20.7,6,1
2675,P009,2023-12-28,Cloudy,30.0,20,0
2676,P009,2023-12-31,Clear,15.8,12,0
2677,P009,2024-01-03,Thunderstorm,66.3,3,2
2678,P009,2024-01-06,Cloudy,31.7,15,0
2679,P009,2024-01-09,Cloudy,32.4,18,0
2680,P009,2024-01-12,Cloudy,33.7,18,0
2681,P009,2024-01-15,Rain,18.5,19,1
2682,P009,2024-01-18,Clear,30.9,9,0
2683,P009,2024-01-21,Cloudy,15.1,15,0
2684,P009,2024-01-24,Storm,84.7,3,3
2685,P009,2024-01-27,Cloudy,15.2,18,0
2686,P009,2024-01-30,Storm,79.8,3,3
2687,P009,2024-02-02,Rain,30.2,14,1
2688,P009,2024-02-05,Clear,8.9,8,0
2689,P009,2024-02-08,Storm,80.6,4,3
2690,P009,2024-02-11,Storm,41.3,1,3
2691,P009,2024-02-14,Thunderstorm,42.1,3,2
2692,P009,2024-02-17,Clear,11.9,12,0
2693,P009,2024-02-20,Clear,12.1,8,0
2694,P009,2024-02-23,Rain,31.1,7,1
2695,P009,2024-02-26,Clear,14.7,20,0
2696,P009,2024-02-29,Clear,11.1,18,0
2697,P009,2024-03-03,Cloudy,10.5,8,0
2698,P009,2024-03-06,Clear,13.5,17,0
2699,P009,2024-03-09,Clear,23.6,20,0
2700,P009,2024-03-12,Clear,33.9,12,0
2701,P009,2024-03-15,Cloudy,32.0,19,0
2702,P009,2024-03-18,Rain,13.8,18,1
2703,P009,2024-03-21,Clear,5.2,16,0
2704,P009,2024-03-24,Thunderstorm,89.2,2,2
2705,P009,2024-03-27,Fog,9.3,1,1
2706,P009,2024-03-30,Cloudy,29.2,10,0
2707,P009,2024-04-02,Rain,29.2,8,1
2708,P009,2024-04-05,Rain,10.7,7,1
2709,P009,2024-04-08,Clear,23.2,5,0
2710,P009,2024-04-11,Cloudy,23.7,6,0
2711,P009,2024-04-14,Clear,5.2,7,0
2712,P009,2024-04-17,Cloudy,17.5,20,0
2713,P009,2024-04-20,Clear,26.5,19,0
2714,P009,2024-04-23,Clear,21.0,20,0
2715,P009,2024-04-26,Cloudy,26.2,19,0
2716,P009,2024-04-29,Clear,10.4,16,0
2717,P009,2024-05-02,Cloudy,14.6,16,0
2718,P009,2024-05-05,Cloudy,13.0,9,0
2719,P009,2024-05-08,Clear,30.9,6,0
2720,P009,2024-05-11,Clear,23.6,19,0
2721,P009,2024-05-14,Clear,24.7,12,0
2722,P009,2024-05-17,Rain,16.8,10,1
2723,P009,2024-05-20,Rain,33.8,20,1
2724,P009,2024-05-23,Clear,18.7,11,0
2725,P009,2024-05-26,Clear,28.6,11,0
2726,P009,2024-05-29,Fog,14.8,1,1
2727,P009,2024-06-01,Fog,18.9,2,1
2728,P009,2024-06-04,Clear,9.7,11,0
2729,P009,2024-06-07,Rain,31.4,8,1
2730,P009,2024-06-10,Rain,29.0,7,1
2731,P009,2024-06-13,Cloudy,12.1,9,0
2732,P009,2024-06-16,Clear,10.0,16,0
2733,P009,2024-06-19,Rain,12.3,11,1
2734,P009,2024-06-22,Clear,33.2,13,0
2735,P009,2024-06-25,Cloudy,19.7,19,0
2736,P009,2024-06-28,Rain,31.5,12,1
2737,P010,2022-01-01,Clear,16.8,12,0
2738,P010,2022-01-04,Fog,13.6,2,1
2739,P010,2022-01-07,Thunderstorm,68.9,4,2
2740,P010,2022-01-10,Cloudy,26.8,10,0
2741,P010,2022-01-13,Thunderstorm,70.2,5,2
2742,P010,2022-01-16,Cloudy,10.6,10,0
2743,P010,2022-01-19,Cloudy,9.9,15,0
2744,P010,2022-01-22,Clear,32.0,19,0
2745,P010,2022-01-25,Rain,32.3,8,1
2746,P010,2022-01-28,Clear,26.2,15,0
2747,P010,2022-01-31,Clear,33.5,12,0
2748,P010,2022-02-03,Clear,5.8,8,0
